period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
159,23550759,8961467,640645,99198,136867075,19,19489,24526,252349,21189728,1881,206992,4152,9.42
160,23676483,9015169,643866,99198,137713254,19,19489,24526,253945,21315545,1881,206992,4152,8.01
161,23818204,9076348,647276,99198,138540218,19,19489,24526,255312,21451315,1881,206992,4152,8.64
162,23953707,9128319,650665,99198,139377877,19,19489,24526,256979,21570866,1881,206992,4152,7.56
163,24093396,9187665,654065,99198,140206363,19,19489,24526,258490,21707509,1881,206992,4152,8.63
164,24227600,9246745,661507,99198,141037036,19,19489,24526,260049,21845008,1881,206992,4152,8.64
165,24347392,9301816,665247,99198,141958406,19,19489,24526,261673,21967874,1881,206992,4152,7.91
166,24482882,9358130,667985,99198,142713851,19,19489,24526,263122,22099652,1881,206992,4152,8.28
167,24647076,9416759,671374,99198,143539985,19,19489,24526,264586,22236424,1881,206992,4152,8.64
168,24762580,9469573,674594,99198,144390638,19,19489,24526,266130,22356977,1881,206992,4152,7.55
169,24893250,9525527,678190,99198,145229096,19,19489,24526,267694,22486502,1881,206992,4152,8.32
170,25043501,9588028,680992,99198,146053873,19,19489,24526,269322,22626262,1881,206992,4152,8.94
171,25189557,9642312,684211,99198,146896993,19,19489,24526,270918,22751699,1881,206992,4152,8.03
172,25323777,9697833,686613,99198,147733734,19,19489,24526,272514,22882330,1881,206992,4152,8.16
173,25467538,9750294,690069,99198,148674429,19,19489,24526,274202,23006033,1881,206992,4152,7.75
174,25594804,9811783,693288,99198,149413945,19,19489,24526,275676,23137274,1881,206992,4152,8.44
175,25718973,9865996,696983,99198,150378635,19,19489,24526,277251,23264991,1881,206992,4152,7.95
176,25872881,9930405,700006,99198,151201992,19,19489,24526,278796,23408536,1881,206992,4152,9.23
177,26008467,9983998,702829,99198,151915453,19,19489,24526,280383,23535241,1881,206992,4152,7.97
178,26153994,10040229,710955,99198,152751853,19,19489,24526,281996,23665074,1881,206992,4152,8.22
179,26291373,10100218,721604,99198,153586081,19,19489,24526,283575,23803077,1881,206992,4152,8.63
