period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
111,254776,384346,135542439,1993423,17,45017,23551,124397,2990756,27248,290216,4124,0.26
112,266925,387601,136501675,2011675,17,45017,23551,125342,3017407,27248,290216,4124,0.91
113,270630,390856,137467263,2028739,17,45017,23551,126177,3046654,27248,290216,4124,0.83
114,276985,394109,138439816,2038217,17,45017,23551,127050,3065663,27248,290216,4124,0.34
115,285360,397359,139403326,2054626,17,45017,23551,127928,3092521,27248,290216,4124,0.92
116,285834,400615,140376246,2066322,17,45017,23551,128922,3116810,27248,290216,4124,0.52
117,294901,403778,141331362,2086531,17,45017,23551,129904,3149588,27248,290216,4124,0.95
118,294901,407033,142318774,2088301,17,45017,23551,130811,3159792,27248,290216,4124,0.02
119,295118,410204,143308211,2090371,17,45017,23551,131687,3169485,27248,290216,4124,0.03
120,310571,413439,144255785,2115500,17,45017,23551,132509,3205487,27248,290216,4124,1.20
121,315853,416699,145231111,2124563,17,45017,23551,133163,3222857,27248,290216,4124,0.37
122,320522,419408,146201805,2133474,17,45017,23551,134068,3244931,27248,290216,4124,0.32
123,324682,422672,147176627,2140833,17,45017,23551,134719,3263825,27248,290216,4124,0.29
124,330721,425912,148148056,2151113,17,45017,23551,135516,3283550,27248,290216,4124,0.42
125,337751,428682,149121917,2163735,17,45017,23551,136204,3302523,27248,290216,4124,0.49
126,342832,431676,150097937,2172269,17,45017,23551,137017,3319222,27248,290216,4124,0.36
127,350147,434919,151067813,2184082,17,45017,23551,137675,3340331,27248,290216,4124,0.51
128,354143,437938,152046654,2190857,17,45017,23551,138476,3355608,27248,290216,4124,0.27
129,361581,441178,153016406,2207976,17,45017,23551,139197,3377138,27248,290216,4124,0.52
130,365939,444326,153993390,2216255,17,45017,23551,139849,3393425,27248,290216,4124,0.30
131,370566,447579,154966347,2224245,17,45017,23551,140831,3413017,27248,290216,4124,0.32
132,374738,453308,155943760,2232797,17,45017,23551,141528,3429843,27248,290216,4124,0.27
133,379027,456403,156920625,2240103,17,45017,23551,142609,3446562,27248,290216,4124,0.30
134,381244,459651,157898847,2244883,17,45017,23551,143537,3463094,27248,290216,4124,0.15
135,392004,466001,159838172,2263809,17,45017,23551,144844,3508467,27248,290216,4124,0.30
136,399136,469233,160810255,2275407,17,45017,23551,145674,3527592,27248,290216,4124,0.50
137,405072,472346,161781629,2285189,17,45017,23551,146472,3548372,27248,290216,4124,0.42
138,411331,475402,162753106,2295718,17,45017,23551,147291,3568463,27248,290216,4124,0.44
139,417466,478640,163725123,2306559,17,45017,23551,148029,3587776,27248,290216,4124,0.43
140,424164,481660,164696171,2317920,17,45017,23551,148761,3607676,27248,290216,4124,0.48
141,431173,484505,165667368,2329644,17,45017,23551,149565,3628860,27248,290216,4124,0.48
142,437512,487711,166639308,2340152,17,45017,23551,150324,3648229,27248,290216,4124,0.44
143,441545,490942,167615648,2347577,17,45017,23551,151169,3664928,27248,290216,4124,0.27
144,446869,494184,168588864,2356434,17,45017,23551,151965,3683858,27248,290216,4124,0.37
145,454150,497437,169559391,2368244,17,45017,23551,152665,3704392,27248,290216,4124,0.51
146,457567,500683,170533786,2374943,17,45017,23551,153663,3723874,27248,290216,4124,0.23
147,460833,503947,171509311,2383060,17,45017,23551,154474,3741869,27248,290216,4124,0.30
148,466690,507177,172482858,2393115,17,45017,23551,155181,3760441,27248,290216,4124,0.40
149,472177,510412,173454330,2402921,17,45017,23551,156108,3780821,27248,290216,4124,0.37
150,477402,513672,174427513,2411657,17,45017,23551,157016,3799623,27248,290216,4124,0.36
151,483476,516915,175392157,2425352,17,45017,23551,157975,3826628,27248,290216,4124,0.60
152,486501,519970,176360478,2438425,17,45017,23551,158898,3852686,27248,290216,4124,0.51
153,488555,523228,177328810,2453380,17,45017,23551,159893,3879199,27248,290216,4124,0.71
154,492656,526416,178300448,2464745,17,45017,23551,160938,3901008,27248,290216,4124,0.47
155,492656,528932,179290883,2466288,17,45017,23551,161767,3910668,27248,290216,4124,0.00
156,493767,532157,180272027,2469535,17,45017,23551,162553,3926722,27248,290216,4124,0.04
157,499308,535332,181245113,2479558,17,45017,23551,163497,3946952,27248,290216,4124,0.50
158,501451,541839,183192367,2493266,17,45017,23551,165600,3991331,27248,290216,4124,0.29
159,501451,544556,184180083,2494849,17,45017,23551,166699,4001784,27248,290216,4124,0.00
160,502732,547809,185163080,2499352,17,45017,23551,167600,4015102,27248,290216,4124,0.13
161,502932,551062,186144041,2502681,17,45017,23551,168476,4031784,27248,290216,4124,0.11
162,502932,554330,187130623,2504137,17,45017,23551,169471,4042945,27248,290216,4124,0.00
163,502932,557574,188118991,2505514,17,45017,23551,170260,4052639,27248,290216,4124,0.00
164,505204,560821,189100132,2510642,17,45017,23551,171091,4067377,27248,290216,4124,0.17
165,507299,564061,190076762,2516213,17,45017,23551,172280,4086674,27248,290216,4124,0.21
166,508081,567328,191062272,2519058,17,45017,23551,173004,4098226,27248,290216,4124,0.06
167,512682,570476,192035373,2528134,17,45017,23551,173834,4118107,27248,290216,4124,0.39
168,520205,575258,192998948,2542082,17,45017,23551,174895,4145304,27248,290216,4124,0.64
169,522907,578423,193973908,2550016,17,45017,23551,175847,4165653,27248,290216,4124,0.28
170,524181,581691,194955284,2554824,17,45017,23551,176723,4180667,27248,290216,4124,0.14
171,525457,584957,195938319,2558307,17,45017,23551,177637,4193651,27248,290216,4124,0.08
172,530933,588212,196909398,2568788,17,45017,23551,178624,4215188,27248,290216,4124,0.48
