period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
32,122072,235325,94853106,4235913,17,45022,24898,73953,2125184,27248,290216,4124,0.02
33,122072,241454,96799597,4421751,17,45022,24898,75775,2176815,27248,290216,4124,0.01
34,122537,256361,99685152,4571681,17,45022,24898,78378,2287407,27248,290216,4124,0.00
35,122789,272210,104502330,5079171,17,45022,24898,82371,2467797,27248,290216,4124,0.03
36,122789,285733,108438532,5329168,17,45022,24898,86214,2542377,27248,290216,4124,0.01
37,123366,301934,110405004,5421742,17,45022,24898,87590,2573826,27248,290216,4124,0.01
38,123366,308248,112371677,5459176,17,45022,24898,89107,2606608,27248,290216,4124,0.02
39,124059,324613,116289947,5554892,17,45022,24898,92329,2687282,27248,290216,4124,0.02
40,124059,330810,118246546,5592610,17,45022,24898,94054,2728848,27248,290216,4124,0.02
41,124059,349435,123149856,5708947,17,45022,24898,97799,2826315,27248,290216,4124,0.02
42,124059,352673,124131513,5751772,17,45022,24898,98704,2843552,27248,290216,4124,0.01
43,124664,359134,126094179,5924576,17,45022,24898,100707,2877890,27248,290216,4124,0.01
44,124664,365617,128059848,6007134,17,45022,24898,102411,2910375,27248,290216,4124,0.02
45,124664,368853,129039255,6026539,17,45022,24898,103366,2929814,27248,290216,4124,0.01
46,124664,381098,131003917,6081074,17,45022,24898,104961,2963692,27248,290216,4124,0.02
47,124664,384062,131988002,6099870,17,45022,24898,105576,2980038,27248,290216,4124,0.01
48,124664,387291,132970277,6128477,17,45022,24898,106411,2996736,27248,290216,4124,0.01
49,125980,447033,148591933,6541436,17,45022,24898,118422,3361937,27248,290216,4124,0.02
50,125980,456854,151531937,6607194,17,45022,24898,120597,3419725,27248,290216,4124,0.01
51,126605,466990,153493973,6644251,17,45022,24898,122182,3454739,27248,290216,4124,0.01
52,126605,483062,158404834,6742343,17,45022,24898,125863,3539318,27248,290216,4124,0.01
53,126605,495640,160366526,6790840,17,45022,24898,127510,3575474,27248,290216,4124,0.02
54,127231,505314,163316911,6917596,17,45022,24898,129917,3621491,27248,290216,4124,0.02
55,127231,509380,164297530,6941307,17,45022,24898,130890,3639870,27248,290216,4124,0.01
56,127231,522341,168236038,7114480,17,45022,24898,133898,3697548,27248,290216,4124,0.01
57,127231,525576,169218430,7156328,17,45022,24898,134693,3714162,27248,290216,4124,0.01
58,127881,538291,173147239,7250775,17,45022,24898,137710,3781119,27248,290216,4124,0.01
59,127881,551512,176104687,7342835,17,45022,24898,140099,3829164,27248,290216,4124,0.01
60,128521,570927,181999076,7467764,17,45022,24898,144539,3928497,27248,290216,4124,0.02
61,128521,580966,184928522,7562769,17,45022,24898,146873,3996271,27248,290216,4124,0.01
62,128521,592486,186901176,7639713,17,45022,24898,148756,4025772,27248,290216,4124,0.02
63,128521,595725,187886090,7660836,17,45022,24898,149663,4039748,27248,290216,4124,0.01
64,128521,598958,188869633,7726093,17,45022,24898,150344,4055328,27248,290216,4124,0.02
65,128521,605335,190839069,7770763,17,45022,24898,151782,4084149,27248,290216,4124,0.01
66,129183,625729,196706917,7900829,17,45022,24898,156427,4211113,27248,290216,4124,0.02
67,129183,636689,197700436,7944510,17,45022,24898,157213,4225677,27248,290216,4124,0.01
68,130103,653868,200652034,8025049,17,45022,24898,159667,4277872,27248,290216,4124,0.01
69,130103,664091,202607647,8062249,17,45022,24898,161367,4320409,27248,290216,4124,0.01
70,136915,686704,209424046,8259883,17,45022,24898,166704,4493458,27248,290216,4124,0.02
71,136915,696125,211383527,8296890,17,45022,24898,168131,4532211,27248,290216,4124,0.01
